customerID,ChurnProbability,HighRisk
1150-WFARN,0.68,0
6088-BXMRG,0.25,0
3144-AUDBS,0.79,1
4821-SJHJV,0.1,0
7346-MEDWM,0.09,0
1137-DGOWI,0.03,0
5616-PRTNT,0.64,0
3812-LRZIR,0.02,0
4818-QIUFN,0.87,1
9483-GCPWE,0.0,0
4227-OJHAL,0.04,0
9220-CXRSC,0.01,0
4993-JCRGJ,0.04,0
9537-JALFH,0.0,0
6698-OXETB,0.0,0
2103-ZRXFN,0.28,0
3724-BSCVH,0.0,0
4877-TSOFF,0.04,0
9209-NWPGU,0.0,0
6961-VCPMC,0.74,1
7306-YDSOI,0.0,0
5288-AHOUP,0.23,0
6688-UZPWD,0.94,1
0655-YDGFJ,0.02,0
8468-EHYJA,0.16,0
6823-SIDFQ,0.0,0
1097-FSPVW,0.06,0
2839-RFSQE,0.67,0
8328-SKJNO,0.03,0
7010-ZMVBF,0.0,0
5201-CBWYG,0.01,0
0968-GSIKN,0.8,1
1965-DDBWU,0.75,1
9057-SIHCH,0.97,1
6352-GIGGQ,0.1,0
3635-QQRQD,0.0,0
6771-XWBDM,0.78,1
2897-DOVND,0.12666666666666668,0
3082-YVEKW,0.03,0
0191-EQUUH,0.04,0
7134-HBPBS,0.02,0
3489-HHPFY,0.19,0
2926-JEJJC,0.05,0
8601-QACRS,0.79,1
4950-BDEUX,0.08,0
5789-LDFXO,0.08,0
0508-OOLTO,0.18,0
2984-TBYKU,0.0,0
9822-WMWVG,0.11,0
2391-SOORI,0.8,1
9040-KZVWO,0.08,0
2645-QTLMB,0.96,1
4806-HIPDW,0.99,1
1548-ARAGG,0.21,0
6339-RZCBJ,0.0,0
4424-TKOPW,0.96,1
4415-WNGVR,0.09,0
2522-AHJXR,0.08,0
0412-UCCNP,0.04,0
1816-FLZDK,0.1,0
7096-UCLNH,0.026666666666666665,0
8443-ZRDBZ,0.95,1
9136-ALYBR,0.73,1
4615-PIVVU,0.04,0
8885-QSQBX,0.1,0
7479-NITWS,0.84,1
8617-ENBDS,0.18,0
9385-NXKDA,0.01,0
0430-IHCDJ,0.23,0
2959-MJHIC,0.97,1
6674-KVJHG,0.03,0
1814-DKOLC,0.02,0
4201-JMNGR,0.87,1
9351-HXDMR,0.01,0
3537-HPKQT,0.11,0
2129-ALKBS,0.01,0
5821-MMEIL,0.0,0
5960-WPXQM,1.0,1
0684-AOSIH,0.95,1
8260-NGFNY,0.73,1
1309-XGFSN,0.03,0
1866-RZZQS,0.87,1
6968-URWQU,0.02,0
4742-TXUEX,0.0,0
9631-XEYKE,0.18,0
8631-NBHFZ,0.62,0
1335-MXCSE,0.03,0
8873-TMKGR,0.0,0
8800-JOOCF,0.13,0
1469-LBJQJ,0.16,0
4958-XCBDQ,0.85,1
8337-UPOAQ,0.9,1
0064-YIJGF,0.14,0
2386-OWURY,0.11,0
1725-IQNIY,0.69,0
0310-VQXAM,0.16,0
6598-RFFVI,0.7,0
3453-RTHJQ,0.15,0
6712-OAWRH,0.78,1
6278-FEPBZ,0.11,0
4280-DLSHD,0.06,0
1508-DFXCU,0.32,0
8614-VGMMV,0.61,0
7868-BGSZA,0.07,0
2800-QQUSO,0.27,0
2930-UOTMB,0.64,0
7973-DZRKH,0.02,0
5914-DVBWJ,0.86,1
7698-YFGEZ,0.4811666666666667,0
2533-QVMSK,0.61,0
9773-PEQBZ,0.16,0
8644-XLFBW,0.84,1
0650-BWOZN,0.15,0
8625-AZYZY,0.89,1
7785-RDVIG,0.05,0
9602-WCXPI,0.0,0
2903-YYTBW,0.11,0
3620-MWJNE,0.13,0
8573-JGCZW,0.01,0
6837-HAEVO,0.11,0
6701-YVNQG,0.0,0
9306-CPCBC,0.78,1
4304-XUMGI,0.02,0
9504-YAZWB,0.0,0
8819-ZBYNA,0.05,0
6174-NRBTZ,0.03,0
9481-IEBZY,0.1,0
1833-VGRUM,0.94,1
6137-NICCO,0.32,0
9065-ZCPQX,0.0,0
6402-EJMWF,0.11,0
3620-EHIMZ,0.0,0
3213-VVOLG,0.0,0
6870-ECSHE,0.12666666666666668,0
8747-UDCOI,0.01,0
8374-XGEJJ,0.94,1
2656-TABEH,0.99,1
6946-LMSQS,0.72,1
4626-OZDTJ,0.07,0
9169-BSVIN,0.1,0
2325-ZUSFD,0.65,0
8194-PEEBY,0.0,0
6872-HXFNF,0.02,0
3932-CMDTD,0.84,1
7714-YXSMB,0.22,0
8387-UGUSU,0.01,0
1080-BWSYE,0.0,0
4039-HEUNW,0.74,1
1194-HVAIF,0.12,0
0812-WUPTB,0.88,1
3594-UVONA,0.57,0
0004-TLHLJ,0.75,1
1767-TGTKO,0.13,0
8439-LTUGF,0.01,0
8805-JNRAZ,0.14,0
5089-IFSDP,0.7,0
6418-HNFED,0.0,0
0206-OYVOC,0.01,0
7291-CDTMJ,0.12666666666666665,0
7128-GGCNO,0.09,0
0237-YFUTL,0.09,0
7691-KGKGP,0.01,0
6710-HSJRD,0.08,0
3675-EQOZA,0.04,0
0840-DCNZE,0.02,0
1732-FEKLD,0.06,0
9862-KJTYK,0.05,0
0479-HMSWA,0.07,0
5854-KSRBJ,0.0,0
0365-BZUWY,0.26,0
4817-VYYWS,0.83,1
5701-SVCWR,0.12,0
3129-AAQOU,0.0,0
4922-CVPDX,0.02,0
1396-QWFBJ,0.78,1
1357-BIJKI,0.2,0
1099-BTKWT,0.06,0
5299-SJCZT,0.99,1
2018-PZKMU,0.12,0
7340-KEFQE,0.01,0
4570-QHXHL,0.21,0
2403-BCASL,0.74,1
7392-YYPYJ,0.22,0
2898-LSJGD,0.65,0
2223-GDSHL,0.0,0
7359-PTSXY,0.97,1
9470-RTWDV,0.04,0
2176-OSJUV,0.0,0
9348-YVOMK,0.19,0
8104-OSKWT,0.34,0
4521-YEEHE,0.32,0
4090-KPJIP,0.3,0
3786-WOVKF,0.09,0
4503-BDXBD,0.72,1
6086-ESGRL,0.88,1
2592-HODOV,0.0,0
3886-CERTZ,0.82,1
7995-ZHHNZ,0.01,0
3824-RHKVR,0.03,0
5816-SCGFC,0.06,0
5989-AXPUC,0.02,0
4979-HPRFL,0.01,0
8590-OHDIW,0.0,0
8015-IHCGW,0.0,0
2332-TODQS,0.01,0
9278-VZKCD,0.15,0
8008-OTEZX,0.0,0
2773-OVBPK,0.12,0
5999-LCXAO,0.21,0
5206-XZZQI,0.03,0
4803-LBYPN,0.0,0
5759-RCVCB,0.82,1
6372-RFVNS,0.98,1
2139-FQHLM,0.07,0
8261-GWDBQ,0.02,0
1093-YSWCA,0.01,0
8938-UMKPI,0.72,1
0991-BRRFB,0.76,1
3882-IYOIJ,0.01,0
8749-TZYEC,0.0,0
1755-FZQEC,0.0,0
3115-JPJDD,0.03,0
5600-KTXFM,0.15,0
3871-IKPYH,0.89,1
6319-IEJWJ,0.9,1
9025-AOMKI,0.98,1
6339-TBELP,0.0,0
7964-YESJC,0.06,0
6173-GOLSU,0.15,0
5275-SQEIZ,0.94,1
7716-YTYHG,0.67,0
9938-ZREHM,0.04,0
7950-XWOVN,0.09,0
4390-KYULV,0.66,0
4647-MUZON,0.25,0
9702-AIUJO,0.03,0
8849-PRIQJ,0.07,0
8851-RAGOV,0.01,0
1304-NECVQ,0.93,1
5396-IZEPB,0.0,0
1729-VLAZJ,0.02,0
8285-ABVLB,0.02,0
0701-TJSEF,0.01,0
5712-VBOXD,0.03,0
6629-LADHQ,0.11,0
8945-GRKHX,0.99,1
1559-DTODC,0.05,0
4797-MIWUM,0.02,0
6959-UWKHF,0.81,1
8720-RQSBJ,0.19,0
4537-CIBHB,0.01,0
3815-SLMEF,0.69,0
5154-VEKBL,0.69,0
4324-AHJKS,0.1,0
4355-CVPVS,0.12,0
4495-LHSSK,0.04,0
5655-JSMZM,0.93,1
5915-ANOEI,0.0,0
9861-PDSZP,0.0,0
4505-EXZHB,0.77,1
7225-CBZPL,0.29,0
6704-UTUKK,0.08,0
4587-VVTOX,0.9,1
2019-HDCZY,0.05,0
4652-NNHNY,0.73,1
8788-DOXSU,0.03,0
7404-JLKQG,0.13,0
7421-ZLUPA,0.13,0
8972-HJWNV,0.99,1
3274-NSDWE,0.0,0
2632-IVXVF,0.06,0
3692-JHONH,0.18,0
8915-NNTRC,0.01,0
5914-GXMDA,0.0,0
7463-IFMQU,0.0,0
2920-RNCEZ,0.298,0
2541-YGPKE,0.01,0
8515-OCTJS,0.66,0
5382-TEMLV,0.04,0
3441-CGZJH,0.05,0
9592-ERDKV,0.03,0
2860-RANUS,0.82,1
5261-QSHQM,0.79,1
4778-IZARL,0.04,0
0432-CAJZV,0.17,0
7008-LZVOZ,0.0,0
8868-WOZGU,0.89,1
1200-TUZHR,0.33,0
9365-CSLBQ,0.0,0
1334-FJSVR,0.62,0
5884-FBCTL,0.0,0
7130-CTCUS,0.06,0
6242-FEGFD,0.02,0
7625-XCQRH,0.73,1
6194-HBGQN,0.03,0
7634-WSWDB,0.28,0
6986-IXNDM,0.35,0
1731-TVIUK,0.96,1
2987-BJXIK,0.0,0
9769-TSBZE,0.02,0
0406-BPDVR,0.79,1
0618-XWMSS,0.75,1
1395-WSWXR,0.0,0
6023-GSSXW,0.02,0
6752-APNJL,0.06,0
5276-KQWHG,0.85,1
0420-HLGXF,0.11,0
7446-KQISO,0.15,0
9823-EALYC,0.0,0
0582-AVCLN,0.0,0
5803-NQJZO,0.0,0
2565-JSLRY,0.61,0
2607-DHDAK,0.0,0
1073-XXCZD,0.01,0
0743-HRVFF,0.07,0
4006-HKYHO,0.02,0
3727-JEZTU,0.44233333333333325,0
8143-ETQTI,0.0,0
6689-KXGBO,0.77,1
9667-TKTVZ,0.23,0
3657-COGMW,0.06,0
8570-KLJYJ,0.0,0
7754-IXRMC,0.02,0
9473-CBZOP,0.01,0
2969-WGHQO,0.05,0
6615-NGGZJ,0.83,1
4334-HOWRP,0.01,0
4255-DDUOU,0.85,1
5863-OOKCL,0.06,0
1686-STUHN,0.0,0
1329-VHWNP,0.13,0
2984-MIIZL,0.87,1
0266-GMEAO,0.0,0
5590-YRFJT,0.75,1
5574-NXZIU,0.05,0
0019-GFNTW,0.0,0
4256-ZWTZI,0.17,0
8309-PPCED,0.0,0
4098-NAUKP,0.15,0
5196-WPYOW,0.01,0
4608-LCIMN,0.05,0
1485-YDHMM,0.02,0
4054-CUMIA,0.01,0
0603-TPMIB,0.0,0
2525-GVKQU,0.06,0
8161-QYMTT,0.46,0
9581-GVBXT,0.02,0
5862-BRIXZ,0.03,0
5404-GGUKR,0.16,0
3308-JSGML,0.02,0
2126-GSEGL,0.0,0
3677-TNKIO,0.83,1
0440-QEXBZ,0.04,0
2434-EEVDB,0.01,0
6762-QVYJO,0.01,0
6199-IWKGC,0.07,0
2675-DHUTR,0.2,0
8152-VETUR,0.05,0
9667-EQRXU,0.73,1
7446-YPODE,0.07,0
9522-BNTHX,0.13,0
4676-WLUHT,0.0,0
3329-WDIOK,0.83,1
7980-MHFLQ,0.01,0
2873-ZLIWT,0.83,1
3415-TAILE,0.76,1
0757-WCUUZ,0.0,0
1629-DQQVB,0.09,0
1915-IOFGU,0.84,1
3045-XETSH,0.78,1
0374-AACSZ,0.04,0
7239-HZZCX,0.5058333333333332,0
4872-VXRIL,0.01,0
9140-CZQZZ,0.0,0
3423-HHXAO,0.03,0
9938-TKDGL,0.03,0
0531-ZZJWQ,0.15,0
6537-QLGEX,0.27,0
2688-BHGOG,0.3,0
7683-CBDKJ,0.64,0
0946-CLJTI,0.77,1
3160-TYXLT,0.05,0
1325-USMEC,0.03,0
0916-QOFDP,0.26,0
0628-CNQRM,0.68,0
5606-AMZBO,0.13,0
6199-IPCAO,0.06,0
7665-TOALD,1.0,1
0112-QWPNC,0.66,0
0324-BRPCJ,0.76,1
2777-PHDEI,1.0,1
5640-CAXOA,0.09,0
2235-EZAIK,0.0,0
3847-BAERP,0.01,0
1196-AMORA,0.8,1
4282-YMKNA,0.71,1
1453-RZFON,0.19,0
8263-OKETD,0.04,0
0670-KDOMA,0.5486428571428572,0
2476-YGEFM,0.16,0
8687-BAFGU,0.18,0
0641-EVBOJ,0.12,0
0829-XXPLX,0.11,0
9974-JFBHQ,0.1,0
5356-RHIPP,0.95,1
6624-JDRDS,0.08,0
0608-JDVEC,0.0,0
9780-FKVVF,0.08,0
1919-RTPQD,0.16,0
5214-NLTIT,0.02,0
3345-PBBFH,0.03,0
5055-BRMNE,0.08,0
9189-JWSHV,0.84,1
2190-PHBHR,0.01,0
2650-GYRYL,0.01,0
0746-JTRFU,0.9,1
5208-FVQKB,0.0,0
7184-LRUUR,0.05,0
6627-CFOSN,0.13,0
3982-JGSFD,0.01,0
1574-DYCWE,0.0,0
7247-XOZPB,0.03,0
2466-FCCPT,0.03,0
6211-WWLTF,0.03,0
4826-TZEVA,0.07,0
6016-NXBNJ,0.0,0
9138-EFSMO,0.04,0
0576-WNXXC,0.95,1
4632-XJMEX,0.01,0
8910-LEDAG,0.16,0
3452-GWUIN,0.14,0
2716-GFZOR,0.08,0
3724-UCSHY,0.01,0
8626-XHBIE,0.0,0
4628-CTTLA,0.73,1
3192-LNKRK,0.12,0
4439-YRNVD,0.01,0
2876-VBBBL,0.5486428571428572,0
6834-NXDCA,0.81,1
2208-UGTGR,0.09,0
3005-TYFRD,0.31,0
8670-MEFCP,0.05,0
3079-BCHLN,0.01,0
7777-UNYHB,0.07,0
5597-GLBUC,0.98,1
7278-CKDNC,0.36,0
2748-MYRVK,0.78,1
8450-UYIBU,0.19,0
2969-VAPYH,0.03,0
4822-YCXMX,0.8,1
7181-OQCUT,0.23,0
8474-UMLNT,0.04,0
9821-POOTN,0.8,1
3836-FZSDJ,0.0,0
9142-XMYJH,0.0,0
6559-ILWKJ,0.69,0
0187-QSXOE,0.27,0
7733-UDMTP,0.26,0
2649-HWLYB,0.01,0
5214-CHIWJ,0.0,0
4229-CZMLL,0.83,1
6904-JLBGY,0.0,0
2465-BLLEU,0.2,0
1685-VAYJF,0.12,0
8874-EJNSR,0.0,0
6917-YACBP,0.01,0
5049-MUBWG,0.01,0
4223-WOZCM,0.31,0
0769-MURVM,0.0,0
9253-VIFJQ,0.14,0
7030-FZTFM,0.0,0
9741-YLNTD,0.2,0
5917-RYRMG,0.0,0
5120-ZBLAI,0.08,0
1194-BHJYC,0.0,0
3663-MITLP,0.81,1
0906-QVPMS,0.0,0
9025-ZRPVR,0.58,0
1905-OEILC,0.4281666666666667,0
7858-GTZSP,0.3,0
3285-UCQVC,0.73,1
6248-BSHKG,0.0,0
4685-TFLLS,0.0,0
3470-BTGQO,0.04,0
1209-VFFOC,0.0,0
8224-DWCKX,0.27,0
5482-PLVPE,0.9,1
4553-DVPZG,0.12,0
4902-OHLSK,0.85,1
6917-IAYHD,0.12,0
0495-ZBNGW,0.91,1
8620-RJPZN,0.11333333333333333,0
7572-KPVKK,0.08,0
2642-MAWLJ,0.0,0
2357-COQEK,0.76,1
7103-ZGVNT,0.01,0
3737-GCSPV,0.85,1
2027-WKXMW,0.1,0
7137-NAXML,0.0,0
2428-ZMCTB,0.01,0
2961-VNFKL,0.01,0
1768-HNVGJ,0.08,0
6963-KQYQB,0.01,0
5934-RMPOV,0.15,0
1207-BLKSA,0.0,0
4088-YLDSU,0.73,1
8316-BBQAY,0.0,0
1166-PQLGG,0.0,0
3146-JTQHR,0.01,0
4291-YZODP,0.0,0
4395-PZMSN,0.32,0
6427-FEFIG,0.01,0
0017-IUDMW,0.0,0
8706-HRADD,0.17,0
9955-QOPOY,0.02,0
4385-ZKVNW,0.04,0
5446-DKWYW,0.03,0
2034-CGRHZ,0.8,1
5797-APWZC,0.99,1
3683-QKIUE,0.83,1
4228-ZGYUW,0.95,1
9031-ZVQPT,0.01,0
2990-IAJSV,0.0,0
8107-KNCIM,0.26,0
9027-YFHQJ,0.0,0
5176-LDKUH,0.04,0
4644-OBGFZ,0.0,0
7926-IJOOU,0.03,0
6480-YAGIY,0.09,0
4029-HPFVY,0.12,0
7602-DBTOU,0.0,0
5345-BMKWB,0.11,0
3519-ZKXGG,0.91,1
5457-COLHT,0.0,0
6416-TVAIH,0.95,1
5451-YHYPW,0.0,0
5108-ADXWO,0.79,1
7998-WNZEM,0.0,0
3066-RRJIO,0.94,1
4664-NJCMS,0.02,0
0307-BCOPK,0.02,0
7629-WFGLW,0.04,0
2542-HYGIQ,0.018333333333333333,0
6715-OFDBP,0.77,1
5016-LIPDW,0.01,0
6481-LXPWL,0.02,0
1567-DSCIC,0.9,1
2150-UWTFY,0.65,0
6124-ACRHJ,0.10099999999999999,0
9362-MWODR,0.06,0
9975-GPKZU,0.01,0
9625-RZFUK,0.0,0
5153-LXKDT,0.09,0
5161-UBZXI,0.0,0
1020-JPQOW,0.03,0
7919-ZODZZ,0.09,0
0565-JUPYD,0.04,0
6867-ACCZI,0.02,0
5939-XAIXZ,0.1,0
9054-FOWNV,0.22,0
2683-BPJSO,0.78,1
2157-MXBJS,0.74,1
8207-VVMYB,0.01,0
9732-EQMWY,0.08,0
9360-AHGNL,0.66,0
1087-UDSIH,0.64,0
5269-NRGDP,0.1,0
6195-MELTI,0.1,0
5485-WUYWF,0.74,1
2121-JAFOM,0.0,0
8818-DOPVL,0.16,0
2632-UCGVD,0.74,1
5445-PZWGX,0.63,0
1227-UDMZR,0.0,0
5198-HQAEN,0.09,0
9170-CCKOU,0.73,1
2167-FQSTQ,0.01,0
2819-GWENI,0.0,0
1043-YCUTE,0.6,0
3814-MLAXC,0.67,0
3572-UUHRS,0.0,0
2692-PFYTJ,0.055999999999999994,0
1226-UDFZR,0.79,1
5955-EPOAZ,0.08,0
6821-JPCDC,0.09,0
8815-LMFLX,0.02,0
9135-HSWOC,0.0,0
8582-KRHPJ,0.06,0
5811-IWXYM,0.1,0
7044-YAACC,0.16,0
8189-XRIKE,0.15,0
1506-YJTYT,0.01,0
4123-DVHPH,0.12,0
6425-YQLLO,0.62,0
5442-UTCVD,0.85,1
2228-BZDEE,0.02,0
7734-DBOAI,0.79,1
2789-CZANW,0.03,0
2091-RFFBA,0.85,1
2114-MGINA,0.86,1
7596-LDUXP,0.16,0
3740-RLMVT,0.0,0
4489-SNOJF,0.61,0
2192-OZITF,0.0,0
5651-CPDND,0.11,0
2186-QZEYA,0.12,0
1131-ALZWV,0.02,0
7729-XBTWX,0.0,0
9134-WYRVP,0.03,0
3284-SVCRO,0.0,0
9732-OUYRN,0.01,0
0559-CKHUS,0.01,0
2931-SVLTV,0.16,0
6899-PPEEA,0.87,1
7504-UWHNB,0.08,0
2582-FFFZR,0.17,0
8908-NMQTX,0.0,0
2187-LZGPL,0.69,0
1431-AIDJQ,0.0,0
6288-LBEAR,0.09,0
4597-NUCQV,0.88,1
9019-QVLZD,1.0,1
8413-YNHNV,0.0,0
5808-TOTXO,0.02,0
4369-NYSCF,0.01,0
6333-YDVLT,0.04,0
5324-KTGCG,0.05,0
5599-HVLTW,0.26,0
7394-LWLYN,0.1475,0
3707-LRWZD,0.74,1
6873-UDNLD,0.08,0
2700-LUEVA,0.0,0
1455-ESIQH,0.74,1
0958-YHXGP,0.24,0
1101-SSWAG,0.14,0
2979-SXESE,0.82,1
4013-TLDHQ,0.83,1
5743-KHMNA,0.0,0
4194-FJARJ,0.02,0
5325-UWTWJ,0.06,0
3969-GYXEL,0.11,0
9208-OLGAQ,0.19,0
3244-CQPHU,0.07,0
2674-MLXMN,0.14,0
9708-HPXWZ,0.09,0
6992-TKNYO,0.05,0
4468-YDOVK,0.18,0
3754-DXMRT,0.86,1
5792-JALQC,0.05,0
7130-VTEWQ,0.88,1
2200-DSAAL,0.05,0
4302-ZYFEL,0.0,0
9351-LZYGF,0.04,0
4366-CTOUZ,0.03,0
6121-VZNQB,0.64,0
7903-CMPEY,0.93,1
1518-OMDIK,0.04,0
6671-NGWON,0.07,0
0595-ITUDF,0.07,0
6996-KNSML,0.95,1
1955-IBMMB,0.01,0
0096-BXERS,0.12,0
3806-YAZOV,0.05,0
7998-ZLXWN,0.02,0
6253-WRFHY,0.14,0
9133-AYJZG,0.11,0
2675-OTVVJ,0.16,0
8680-CGLTP,0.04,0
8430-TWCBX,0.03,0
5018-GWURO,0.14,0
6741-QRLUP,0.0,0
4737-HOBAX,0.0,0
0537-QYZZN,0.24,0
3340-QBBFM,0.04,0
1704-NRWYE,0.78,1
2592-SEIFQ,0.83,1
8200-KLNYW,0.06,0
3372-CDXFJ,0.01,0
4781-ZXYGU,0.26,0
7632-YUTXB,0.0,0
2718-YSKCS,0.0,0
9896-UYMIE,0.07,0
0853-NWIFK,0.04,0
8212-CRQXP,0.05,0
6980-CDGFC,0.04,0
7691-XVTZH,0.04,0
2520-SGTTA,0.02,0
7481-ATQQS,0.7,0
2277-VWCNI,0.25,0
1088-CNNKB,0.03,0
8642-GVWRF,0.87,1
1930-BZLHI,0.0,0
3400-ESFUW,0.59,0
5868-YTYKS,0.095,0
3525-DVKFN,0.0,0
1482-OXZSY,0.13,0
0377-JBKKT,0.03,0
5778-BVOFB,0.13,0
3373-YZZYM,0.09,0
2057-ZBLPD,0.73,1
0228-MAUWC,0.08,0
5502-RLUYV,0.84,1
0023-HGHWL,0.99,1
7663-YJHSN,0.0,0
4915-BFSXL,0.02,0
3086-RUCRN,0.04,0
5215-LNLDJ,0.18,0
7576-JMYWV,0.08,0
9039-RBEEE,0.71,1
0257-KXZGU,0.04,0
1307-ATKGB,0.15,0
8417-FMLZI,0.87,1
3714-XPXBW,0.08,0
1850-AKQEP,0.0,0
2824-DXNKN,0.02,0
5227-JSCFE,0.0,0
0848-ZGQIJ,0.21,0
3621-CHYVB,0.1,0
8042-RNLKO,0.06,0
1792-UXAFY,0.84,1
5372-FBKBN,0.01,0
0420-TXVSG,0.01,0
6217-TOWGS,0.08,0
0515-YPMCW,0.89,1
0378-XSZPU,0.68,0
1045-LTCYT,0.03,0
1544-JJMYL,0.03,0
4636-JGAAI,0.19,0
6874-SGLHU,0.07,0
5951-AOFIH,0.01,0
4729-XKASR,0.86,1
3059-NGMXB,0.05,0
8652-YHIYU,0.09,0
5278-PNYOX,0.01,0
5449-FIBXJ,0.79,1
3486-HOOGQ,0.0,0
5061-PBXFW,0.0,0
8630-FJLIB,0.1,0
3891-NLXJB,0.01,0
4749-OJKQU,0.32,0
0577-WHMEV,0.21,0
5453-AXEPF,0.22,0
3639-XJHKQ,0.1,0
3716-LRGXK,0.0,0
2263-SFSQZ,0.0,0
9950-MTGYX,0.0,0
3397-AVTKU,0.02,0
4825-FUREZ,0.0,0
9837-BMCLM,0.89,1
2672-OJQZP,0.26,0
0137-UDEUO,0.68,0
3134-DSHVC,0.01,0
6161-UUUTA,0.82,1
7821-DPRQE,0.07,0
6543-XRMYR,0.92,1
2001-EWBQU,0.03,0
4925-LMHOK,0.68,0
1608-GMEWB,0.29,0
6695-AMZUF,0.0,0
1455-UGQVH,0.96,1
8410-BGQXN,0.01,0
8280-MQRQN,0.88,1
1619-YWUBB,0.0,0
7611-YKYTC,0.08,0
2037-SGXHH,0.73,1
3178-FESZO,0.92,1
0365-GXEZS,0.15,0
0082-OQIQY,0.14,0
6087-MVHJH,0.85,1
4603-JANFB,0.9417539682539683,1
3018-TFTSU,0.75,1
3606-SBKRY,0.0,0
4806-KEXQR,0.84,1
0667-NSRGI,0.02,0
7083-YNSKY,0.62,0
6893-ODYYE,0.02,0
8242-JSVBO,0.11,0
2479-BRAMR,0.75,1
9541-ZPSEA,0.01,0
2665-NPTGL,0.23,0
1139-WUOAH,0.01,0
4693-VWVBO,0.19,0
7434-SHXLS,0.6552261904761904,0
6937-GCDGQ,0.05,0
0988-JRWWP,0.1,0
5075-JSDKI,0.03,0
7908-QCBCA,0.98,1
8644-XYTSV,0.06,0
6711-FLDFB,0.82,1
3873-WOSBC,0.0,0
7465-ZZRVX,0.365,0
7975-JMZNT,0.0,0
7251-XFOIL,0.04,0
4116-IQRFR,0.04,0
3714-JTVOV,0.84,1
8259-DZLIZ,0.04,0
0442-ZXKVS,0.1,0
7853-WNZSY,0.02,0
3120-FAZKD,0.0,0
8606-OEGQZ,0.03,0
0225-ZORZP,0.17,0
4702-IOQDC,0.9608333333333334,1
9489-JMTTN,0.0,0
0575-CUQOV,0.13,0
0967-BMLBD,0.09,0
6178-KFNHS,0.77,1
2830-LEWOA,0.01,0
5006-MXVRN,0.0,0
1264-BYWMS,0.83,1
9658-WYUFB,0.92,1
8327-WKMIE,0.0,0
6917-FIJHC,0.0,0
5329-KRDTM,0.03,0
7797-EJMDP,0.06,0
3530-VWVGU,0.0,0
2013-SGDXK,0.91,1
6368-NWMCE,0.04,0
3633-CDBUW,0.04,0
0707-HOVVN,0.08,0
8580-QVLOC,0.57,0
3956-MGXOG,0.21,0
9274-UARKJ,0.18,0
4077-HWUYD,0.0,0
2012-NWRPA,0.94,1
8808-ELEHO,0.88,1
0103-CSITQ,0.04,0
3506-LCJDC,0.74,1
8671-KKKOS,0.05,0
7305-ZWMAJ,0.0,0
9518-XXBXE,0.12,0
3934-HXCFZ,0.85,1
6578-KRMAW,0.08,0
4860-IJUDE,0.19,0
7666-WKRON,0.74,1
9688-YGXVR,0.11,0
0423-UDIJQ,0.07,0
1945-XISKS,0.01,0
4910-AQFFX,0.91,1
2154-KVJFF,0.93,1
5360-LJCNJ,0.02,0
2607-FBDFF,0.11,0
9647-ERGBE,0.85,1
3428-XZMAZ,1.0,1
1100-DDVRV,0.14,0
0378-TOVMS,0.8,1
4355-HBJHH,0.66,0
6728-WYQBC,0.13166666666666665,0
9058-CBREO,0.89,1
9029-FEGVJ,0.08,0
7216-KAOID,0.0,0
0318-QUUOB,0.88,1
6145-NNPNO,0.2,0
5520-FVEWJ,0.89,1
5339-TJFEK,0.07,0
5572-ZDXHY,0.74,1
2074-GUHPQ,0.11,0
4625-XMOYM,0.0,0
5827-MWCZK,0.03,0
1385-TQOZW,0.04,0
5914-XRFQB,0.0,0
4329-YPDDQ,0.11,0
4804-NCPET,0.0,0
3750-CKVKH,0.71,1
5944-UGLLK,0.04,0
8063-GBATB,0.9,1
7787-BNTZM,0.11,0
2252-ISRNH,0.2,0
9415-TPKRV,0.05,0
5322-TEUJK,0.02,0
4547-KQRTM,0.89,1
4877-EVATK,0.4811666666666667,0
1866-DIOQZ,0.03,0
8375-KVTHK,0.14,0
2697-NQBPF,0.17,0
3709-OIJEA,0.05,0
7639-SUPCW,0.76,1
1386-ZIKUV,0.09,0
0599-XNYDO,0.12,0
6377-WHAOX,0.12,0
6855-VLGOS,0.0,0
8999-XXGNS,0.1,0
8746-OQQRW,0.02,0
3181-MIZBN,0.07,0
0471-ARVMX,0.1,0
7766-CLTIC,0.11,0
5650-YLIBA,0.14,0
0825-CPPQH,0.0,0
9084-OAYKL,0.0,0
6122-LJADA,0.0,0
2400-XIWIO,0.0,0
7524-VRLPL,0.01,0
1069-XAIEM,0.97,1
7569-NMZYQ,0.04,0
5201-USSQZ,0.09,0
2105-PHWON,0.09,0
1494-EJZDW,0.0,0
4884-TVUQF,0.0,0
8003-EWNDZ,0.05,0
1897-RCFUM,0.02,0
9256-JTBNZ,0.03,0
4658-HCOHW,0.88,1
2211-RMNHO,0.0,0
2432-TFSMK,0.05,0
3440-JPSCL,0.91,1
4929-ROART,0.04,0
1834-ABKHQ,0.0,0
1741-WTPON,0.06,0
3932-IJWDZ,0.21,0
1240-HCBOH,0.0,0
3594-KADLU,0.19,0
8065-BVEPF,0.09,0
3796-ENZGF,0.01,0
1734-ZMNTZ,0.0,0
2853-CWQFQ,0.22,0
0813-TAXXS,0.0,0
2519-TWKFS,0.02,0
2889-FPWRM,0.73,1
0626-QXNGV,0.0,0
6723-CEGQI,0.01,0
6987-XQSJT,0.72,1
4732-RRJZC,0.0,0
9499-XPZXM,0.02,0
